troop1,troop2,troop3,troop4,troop5,troop6,troop7,->,trait1,trait2,trait3,trait4,trait5,trait6
archer_queen,barbarians,gold_knight,musketeer,pekka,royal_ghost,witch,->,assassin_2,brawler_2,clan_2,noble_2,superstar_2,undead_2
archer_queen,barbarians,gold_knight,musketeer,pekka,skele_drag,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,gold_knight,musketeer,royal_ghost,royal_giant,witch,->,assassin_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,gold_knight,pekka,princess,royal_ghost,skele_drag,->,assassin_2,brawler_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,gold_knight,prince,royal_ghost,royal_giant,skele_king,->,assassin_2,brawler_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,gold_knight,prince,royal_ghost,royal_giant,witch,->,assassin_2,brawler_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,gold_knight,prince,royal_ghost,skele_drag,spear_gobs,->,assassin_2,brawler_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,gold_knight,princess,royal_ghost,skele_drag,spear_gobs,->,assassin_2,blaster_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,mega_knight,mini_pekka,monk,skele_drag,skele_king,->,ace_2,brawler_2,brutalist_2,clan_2,ranger_2,undead_2
archer_queen,barbarians,mega_knight,mini_pekka,monk,skele_drag,witch,->,ace_2,brawler_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,mini_pekka,monk,skele_king,witch,->,ace_2,brawler_2,brutalist_2,clan_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,monk,musketeer,princess,royal_giant,->,ace_2,brawler_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,barbarians,mega_knight,monk,musketeer,princess,skele_drag,->,ace_2,brawler_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,barbarians,mega_knight,monk,musketeer,princess,spear_gobs,->,ace_2,blaster_2,brawler_2,clan_2,noble_2,superstar_2
archer_queen,barbarians,mega_knight,monk,musketeer,royal_ghost,skele_drag,->,ace_2,brawler_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,monk,musketeer,skele_drag,skele_king,->,ace_2,brawler_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,monk,princess,skele_drag,witch,->,ace_2,brawler_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,monk,royal_ghost,royal_giant,witch,->,ace_2,brawler_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,monk,royal_giant,skele_king,witch,->,ace_2,brawler_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,monk,skele_drag,spear_gobs,witch,->,ace_2,brawler_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mega_knight,musketeer,princess,skele_drag,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mini_pekka,monk,pekka,skele_drag,skele_king,->,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2,undead_2
archer_queen,barbarians,mini_pekka,monk,pekka,skele_drag,witch,->,brawler_2,clan_2,pekka_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mini_pekka,monk,pekka,skele_king,witch,->,brawler_2,brutalist_2,clan_2,pekka_2,superstar_2,undead_2
archer_queen,barbarians,mini_pekka,musketeer,pekka,skele_drag,skele_king,->,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2,undead_2
archer_queen,barbarians,mini_pekka,musketeer,pekka,skele_drag,witch,->,brawler_2,clan_2,pekka_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mini_pekka,musketeer,pekka,skele_king,witch,->,brawler_2,brutalist_2,clan_2,pekka_2,superstar_2,undead_2
archer_queen,barbarians,mini_pekka,musketeer,prince,skele_drag,skele_king,->,brawler_2,brutalist_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,mini_pekka,musketeer,prince,skele_drag,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,mini_pekka,musketeer,prince,skele_king,witch,->,brawler_2,brutalist_2,clan_2,noble_2,superstar_2,undead_2
archer_queen,barbarians,mini_pekka,pekka,princess,skele_drag,skele_king,->,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2,undead_2
archer_queen,barbarians,mini_pekka,pekka,royal_ghost,royal_giant,skele_king,->,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2,undead_2
archer_queen,barbarians,mini_pekka,pekka,royal_giant,skele_king,witch,->,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2,undead_2
archer_queen,barbarians,mini_pekka,pekka,skele_drag,skele_king,spear_gobs,->,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2,undead_2
archer_queen,barbarians,mini_pekka,prince,princess,skele_drag,skele_king,->,brawler_2,brutalist_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,monk,musketeer,prince,royal_ghost,skele_drag,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,monk,musketeer,prince,skele_drag,skele_king,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,monk,prince,princess,skele_drag,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,musketeer,pekka,princess,skele_drag,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,musketeer,prince,royal_ghost,royal_giant,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,musketeer,prince,royal_giant,skele_king,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,musketeer,prince,skele_drag,spear_gobs,witch,->,brawler_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,musketeer,princess,skele_drag,spear_gobs,witch,->,blaster_2,clan_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,barbarians,prince,princess,royal_ghost,skele_drag,spear_gobs,->,blaster_2,brawler_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,prince,princess,skele_drag,skele_king,spear_gobs,->,blaster_2,brawler_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,barbarians,prince,princess,skele_drag,spear_gobs,witch,->,blaster_2,brawler_2,clan_2,noble_2,ranger_2,undead_2
archer_queen,dart_goblin,elec_giant,executioner,gob_machine,monk,valkyrie,->,ace_2,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,executioner,gob_machine,monk,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,executioner,goblins,monk,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,executioner,monk,spear_gobs,valkyrie,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,gob_machine,gold_knight,musketeer,valkyrie,->,brutalist_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,gob_machine,mega_knight,monk,valkyrie,->,ace_2,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,gob_machine,musketeer,prince,valkyrie,->,brutalist_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,gob_machine,musketeer,princess,valkyrie,->,brutalist_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,gob_machine,musketeer,princess,wizard,->,blaster_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,gob_machine,royal_ghost,valkyrie,witch,->,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,elec_giant,gob_machine,skele_king,witch,wizard,->,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,elec_giant,goblins,gold_knight,musketeer,valkyrie,->,assassin_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,goblins,gold_knight,musketeer,wizard,->,assassin_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,goblins,gold_knight,princess,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,elec_giant,goblins,musketeer,princess,wizard,->,blaster_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,goblins,royal_ghost,skele_king,valkyrie,->,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,elec_giant,goblins,royal_ghost,valkyrie,witch,->,assassin_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,elec_giant,goblins,royal_ghost,witch,wizard,->,assassin_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,elec_giant,goblins,skele_king,valkyrie,witch,->,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,elec_giant,gold_knight,musketeer,spear_gobs,wizard,->,blaster_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,mega_knight,monk,spear_gobs,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,musketeer,prince,spear_gobs,wizard,->,blaster_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,musketeer,princess,spear_gobs,valkyrie,->,blaster_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,elec_giant,royal_ghost,spear_gobs,witch,wizard,->,blaster_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,elec_giant,skele_king,spear_gobs,valkyrie,witch,->,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,elec_giant,skele_king,spear_gobs,witch,wizard,->,blaster_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,gob_machine,gold_knight,princess,valkyrie,->,blaster_2,brutalist_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,mini_pekka,pekka,->,ace_2,brawler_2,brutalist_2,goblin_2,pekka_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,mini_pekka,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,pekka,valkyrie,->,ace_2,brawler_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,pekka,wizard,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,prince,princess,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,prince,valkyrie,->,ace_2,brawler_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,prince,wizard,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,princess,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mega_knight,skele_king,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mini_pekka,monk,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,mini_pekka,pekka,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,pekka_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,monk,musketeer,princess,->,ace_2,blaster_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,gob_machine,monk,musketeer,valkyrie,->,ace_2,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,gob_machine,monk,musketeer,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,gob_machine,monk,princess,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,monk,skele_king,witch,->,ace_2,brutalist_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,gob_machine,monk,skele_king,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,monk,valkyrie,witch,->,ace_2,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,gob_machine,monk,witch,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,gob_machine,musketeer,princess,valkyrie,->,blaster_2,brutalist_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,prince,princess,valkyrie,->,blaster_2,brutalist_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,gob_machine,royal_ghost,skele_king,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,executioner,gob_machine,skele_king,witch,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,mega_knight,prince,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,mega_knight,princess,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,mega_knight,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,monk,musketeer,->,ace_2,assassin_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,monk,princess,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,monk,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,musketeer,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,prince,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,gold_knight,princess,valkyrie,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,mega_knight,pekka,wizard,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,mega_knight,prince,princess,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,mega_knight,prince,wizard,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,mega_knight,royal_ghost,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,monk,musketeer,princess,->,ace_2,blaster_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,goblins,monk,musketeer,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,goblins,monk,royal_ghost,witch,->,ace_2,assassin_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,goblins,monk,royal_ghost,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,goblins,monk,witch,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,goblins,royal_ghost,skele_king,valkyrie,->,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,executioner,goblins,royal_ghost,skele_king,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,executioner,goblins,royal_ghost,witch,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,executioner,gold_knight,mega_knight,prince,spear_gobs,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,gold_knight,mega_knight,prince,wizard,->,ace_2,blaster_2,brawler_2,clan_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,gold_knight,monk,musketeer,spear_gobs,->,ace_2,blaster_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,gold_knight,monk,musketeer,wizard,->,ace_2,blaster_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,mega_knight,mini_pekka,pekka,spear_gobs,->,ace_2,blaster_2,brawler_2,goblin_2,pekka_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,mini_pekka,pekka,valkyrie,->,ace_2,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,mini_pekka,pekka,wizard,->,ace_2,blaster_2,brawler_2,clan_2,pekka_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,mini_pekka,spear_gobs,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,musketeer,prince,spear_gobs,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,musketeer,prince,wizard,->,ace_2,blaster_2,brawler_2,clan_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,pekka,spear_gobs,valkyrie,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,prince,princess,valkyrie,->,ace_2,blaster_2,brawler_2,clan_2,noble_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,prince,spear_gobs,valkyrie,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,mega_knight,skele_king,spear_gobs,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,mini_pekka,monk,spear_gobs,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,mini_pekka,pekka,spear_gobs,valkyrie,->,blaster_2,brutalist_2,clan_2,goblin_2,pekka_2,ranger_2
archer_queen,dart_goblin,executioner,monk,musketeer,prince,spear_gobs,->,ace_2,blaster_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,monk,musketeer,prince,wizard,->,ace_2,blaster_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,monk,musketeer,princess,valkyrie,->,ace_2,blaster_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,monk,musketeer,spear_gobs,valkyrie,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,monk,royal_ghost,spear_gobs,witch,->,ace_2,blaster_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,monk,royal_ghost,witch,wizard,->,ace_2,blaster_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,monk,skele_king,spear_gobs,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,dart_goblin,executioner,monk,skele_king,spear_gobs,witch,->,ace_2,blaster_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,monk,skele_king,valkyrie,witch,->,ace_2,brutalist_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,monk,skele_king,witch,wizard,->,ace_2,blaster_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,dart_goblin,executioner,monk,spear_gobs,valkyrie,witch,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,dart_goblin,executioner,royal_ghost,skele_king,spear_gobs,valkyrie,->,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,executioner,skele_king,spear_gobs,valkyrie,witch,->,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,dart_goblin,gob_machine,gold_knight,mega_knight,prince,valkyrie,->,brawler_2,brutalist_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,gob_machine,gold_knight,mini_pekka,pekka,prince,->,brawler_2,brutalist_2,goblin_2,noble_2,pekka_2,ranger_2
archer_queen,dart_goblin,gob_machine,gold_knight,mini_pekka,princess,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,dart_goblin,gob_machine,gold_knight,monk,musketeer,valkyrie,->,brutalist_2,clan_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,dart_goblin,gob_machine,gold_knight,musketeer,royal_ghost,skele_king,->,assassin_2,brutalist_2,goblin_2,noble_2,ranger_2,undead_2
archer_queen,dart_goblin,gob_machine,gold_knight,musketeer,royal_ghost,valkyrie,->,assassin_2,brutalist_2,clan_2,goblin_2,noble_2,ranger_2
